Client_name;grade;emp_title;emp_length;home_ownership;annual_inc;addr_state;riesgo
15559144;D;Radiology Supervisor;10+ years;OWN;68000.0;NC;Sin riesgo
32327308;C;pricer 7;10+ years;MORTGAGE;55000.0;MI;Alto riesgo
62989683;A;General Manager;10+ years;OWN;97475.0;TX;Sin riesgo
1416727;A;CGI Technologis and Solutions INC;2 years;RENT;79500.0;NC;Bajo riesgo
27189629;A;Chief Investment Strategist;10+ years;MORTGAGE;170000.0;WA;Alto riesgo
15079294;C;Operations Manager;10+ years;MORTGAGE;68000.0;TN;Alto riesgo
65912293;B;Senior HIT Specialist;8 years;MORTGAGE;67500.0;NC;Alto riesgo
57738474;B;Pharmacist;9 years;MORTGAGE;100000.0;FL;Alto riesgo
13599338;B;Admin Asst;8 years;MORTGAGE;50160.0;CO;Alto riesgo
70258617;C;Owner/Partner;5 years;MORTGAGE;100000.0;CA;Alto riesgo
64119966;D;steward1;10+ years;MORTGAGE;68000.0;AL;Alto riesgo
40583869;E;Banker;10+ years;MORTGAGE;70000.0;WA;Alto riesgo
49223206;E;Service tech;5 years;RENT;45000.0;FL;Bajo riesgo
26828068;C;Inventory Analyst;7 years;RENT;72000.0;IL;Bajo riesgo
66036089;C;Property Manager;3 years;RENT;60000.0;CA;Bajo riesgo
37076569;B;Import Coordinator;2 years;MORTGAGE;34000.0;IL;Alto riesgo
35092174;D;Cashier;10+ years;MORTGAGE;58470.0;PA;Alto riesgo
12458385;D;Police Service Aid;3 years;OWN;30000.0;NM;Sin riesgo
65437799;A;Vice President;8 years;MORTGAGE;260000.0;CA;Alto riesgo
49913643;B;OTR Truck Driver;3 years;RENT;70000.0;IL;Bajo riesgo
43935308;D;Sr. Clinical Team Manager;10+ years;MORTGAGE;108719.0;NC;Alto riesgo
25736068;B;Billing;2 years;MORTGAGE;43000.0;CO;Alto riesgo
25476496;C;IT Project Leader;3 years;MORTGAGE;99000.0;IL;Alto riesgo
23913943;C;Owner and Operator;2 years;MORTGAGE;200000.0;GA;Alto riesgo
58861540;C;Associate Director of Bands;5 years;MORTGAGE;57000.0;AL;Alto riesgo
42782343;E;Director of Innovation;< 1 year;RENT;120000.0;CO;Bajo riesgo
58769059;C;clinical staff;10+ years;RENT;35000.0;NC;Bajo riesgo
9429017;F;Customer Service Rep;2 years;RENT;33000.0;MD;Bajo riesgo
53816391;D;Registered Nurse ;10+ years;MORTGAGE;122000.0;IL;Alto riesgo
8730630;B;Eisenhower Nursing and Convalescent Hosp;< 1 year;RENT;55000.0;CA;Bajo riesgo
9867392;C;Legal Secretary;5 years;RENT;80000.0;MD;Bajo riesgo
11007301;B;Bartender;1 year;RENT;30000.0;TX;Bajo riesgo
61545909;A;Data Loss Prevention leader;10+ years;MORTGAGE;175000.0;MI;Alto riesgo
73405751;B;District manager;< 1 year;RENT;125000.0;CA;Bajo riesgo
22009356;B;Solution Specialist;3 years;RENT;145000.0;NC;Bajo riesgo
10837458;D;Office Manager;1 year;RENT;30000.0;TX;Bajo riesgo
30005488;C;Production planning manager;10+ years;MORTGAGE;90000.0;LA;Alto riesgo
70600749;C;customer service representative ;1 year;MORTGAGE;52000.0;IN;Alto riesgo
46496278;B;Athletic Director/Coach/Faculty;10+ years;MORTGAGE;150000.0;AR;Alto riesgo
5491319;C;UniFocus ;10+ years;MORTGAGE;95000.0;TX;Alto riesgo
916377;B;VF Corp;1 year;MORTGAGE;114600.0;TX;Alto riesgo
984555;A;Bolder Inc;< 1 year;RENT;42000.0;CA;Bajo riesgo
612005;C;scientel wireless;2 years;RENT;60000.0;TX;Bajo riesgo
9431727;E;Rest;10+ years;RENT;64000.0;CA;Bajo riesgo
1750304;E;Diageo Global Supply;10+ years;MORTGAGE;90000.0;IL;Alto riesgo
12024314;D;evidenceevidence/ crime scene tech;6 years;MORTGAGE;32000.0;FL;Alto riesgo
11498076;E;Sr Mkt Manager;3 years;MORTGAGE;147000.0;MA;Alto riesgo
25235590;D;Sales;4 years;RENT;40000.0;CA;Bajo riesgo
67813229;A;Assistant Suppervisor;10+ years;OWN;52000.0;OK;Sin riesgo
54188851;E;Rest;;OWN;88000.0;OH;Sin riesgo
10752607;C;Camera technician/Repair coordinator;10+ years;RENT;52000.0;CA;Bajo riesgo
30965525;C;Technician;10+ years;MORTGAGE;65000.0;SC;Alto riesgo
24556044;F;Event Trchnology Specialist;2 years;MORTGAGE;60000.0;VA;Alto riesgo
40935419;D;RTV clerk;10+ years;MORTGAGE;45000.0;NJ;Alto riesgo
59116678;E;Asst Regional Manager;10+ years;RENT;65000.0;FL;Bajo riesgo
7652268;E;Metropolitan Group;3 years;MORTGAGE;104000.0;OR;Alto riesgo
62958251;D;Sales Associate;10+ years;MORTGAGE;37000.0;NC;Alto riesgo
41228492;B;Driver;1 year;MORTGAGE;42000.0;TN;Alto riesgo
9420855;C;Director;3 years;RENT;60000.0;CA;Bajo riesgo
16632890;E;ISS;< 1 year;MORTGAGE;55000.0;AK;Alto riesgo
72059065;B;Assembly ;< 1 year;RENT;40000.0;MI;Bajo riesgo
49778778;B;Driver;3 years;MORTGAGE;47000.0;WA;Alto riesgo
14838494;C;Teacher;7 years;MORTGAGE;37823.0;IN;Alto riesgo
7012578;C;HSBC;6 years;MORTGAGE;130000.0;WI;Alto riesgo
1811604;E;usf holland;10+ years;MORTGAGE;80000.0;OH;Alto riesgo
18565324;C;Owner;10+ years;MORTGAGE;110000.0;NH;Alto riesgo
58549520;D;Supervisor;10+ years;MORTGAGE;64655.0;TX;Alto riesgo
23382301;B;carpenter;10+ years;RENT;42000.0;VA;Bajo riesgo
10847658;C;VP;10+ years;OWN;70000.0;PA;Sin riesgo
1235917;C;MVP sales;10+ years;MORTGAGE;112000.0;MI;Alto riesgo
3639235;D;Hoselton Auto mall;7 years;RENT;56000.0;NY;Bajo riesgo
28642893;B;EVS Attendant;1 year;RENT;25000.0;IL;Bajo riesgo
15238865;C;inspector, tool & gage;10+ years;MORTGAGE;100000.0;MO;Alto riesgo
21379683;C;Transporter;3 years;RENT;54000.0;AZ;Bajo riesgo
51876683;E;Accountant;5 years;RENT;50000.0;TN;Bajo riesgo
69535848;C;Social Worker;6 years;MORTGAGE;70000.0;SC;Alto riesgo
2434617;B;doctors office;4 years;RENT;35000.0;NJ;Bajo riesgo
54035104;A;Administrator;10+ years;OWN;41000.0;LA;Sin riesgo
68400269;B;Manager;1 year;RENT;23000.0;NC;Bajo riesgo
7757179;D;Franks j&d pizzeria;10+ years;RENT;28000.0;NJ;Bajo riesgo
17512053;B;Rest;;MORTGAGE;80000.0;NJ;Alto riesgo
27719986;B;Insurance Sales Producer;10+ years;OWN;45000.0;FL;Sin riesgo
19555857;E;Editor;5 years;MORTGAGE;156000.0;CA;Alto riesgo
41211455;B;IS analyst;4 years;MORTGAGE;95000.0;IL;Alto riesgo
49782845;E;Associate Director;2 years;MORTGAGE;85000.0;NY;Alto riesgo
69981496;A;CFO;10+ years;MORTGAGE;240000.0;WA;Alto riesgo
1084121;B;Euro-American Tours;6 years;MORTGAGE;32760.0;OK;Alto riesgo
26326302;D;overnight stocker;10+ years;RENT;28880.0;SD;Bajo riesgo
65005297;A;Problem Case Officer;10+ years;MORTGAGE;120000.0;CO;Alto riesgo
51702848;B;Project Superintendent;9 years;RENT;66000.0;IN;Bajo riesgo
1854227;B;RCM Health Care;6 years;RENT;70000.0;NY;Bajo riesgo
72768560;D;Deputy Sheriff;10+ years;MORTGAGE;70000.0;AZ;Alto riesgo
69843165;D;Assistant VP of Member Services;< 1 year;RENT;90000.0;CA;Bajo riesgo
1058724;B;Sheriffs Office;3 years;RENT;40000.0;NC;Bajo riesgo
1673201;B;LA County DPSS;10+ years;RENT;66400.0;CA;Bajo riesgo
39752987;B;Field Technician;10+ years;RENT;125000.0;NY;Bajo riesgo
14319029;B;Field Supervisor ;10+ years;RENT;58000.0;CA;Bajo riesgo
10760812;B;Sales Rep;10+ years;MORTGAGE;70000.0;NC;Alto riesgo
63900334;E;Trainer;10+ years;MORTGAGE;65000.0;WA;Alto riesgo
71330437;C;Senior Pastor;7 years;MORTGAGE;92000.0;TN;Alto riesgo
10329679;B;Supervisor III;10+ years;MORTGAGE;93000.0;CT;Alto riesgo
47885658;C;Senior Credit Support Specialist;10+ years;MORTGAGE;51000.0;CA;Alto riesgo
58289114;C;Teacher;10+ years;MORTGAGE;40350.0;VA;Alto riesgo
10637749;C;Foreman 1;10+ years;RENT;50000.0;OR;Bajo riesgo
61616049;C;Chemist;2 years;RENT;52000.0;IL;Bajo riesgo
64547417;B;Personal Banker;4 years;RENT;32219.0;FL;Bajo riesgo
67960148;C;Manager;6 years;RENT;48000.0;CT;Bajo riesgo
59642207;A;Rest;;MORTGAGE;61558.0;WA;Alto riesgo
42972142;C;Air Traffic Security Specialist;10+ years;MORTGAGE;145000.0;CT;Alto riesgo
315574;C;Svendsen's Boat Works;1 year;OWN;51320.0;CA;Sin riesgo
65892452;D;Manager;10+ years;OWN;75000.0;CO;Sin riesgo
30585569;D;Bus Operator;10+ years;RENT;68000.0;HI;Bajo riesgo
53501912;C;Recreation Supervisor;7 years;RENT;65000.0;CA;Bajo riesgo
8216761;B;City of Columbus;10+ years;MORTGAGE;75000.0;OH;Alto riesgo
59753351;D;Senior Accounting ;10+ years;MORTGAGE;42700.0;NY;Alto riesgo
67700903;A;Lead Engineer;10+ years;MORTGAGE;120000.0;MI;Alto riesgo
45460594;D;Front Office Adminstrator;1 year;RENT;84800.0;MT;Bajo riesgo
63048293;D;Software Engineer;< 1 year;RENT;55000.0;MA;Bajo riesgo
1391572;A;The Nielsen Company;10+ years;MORTGAGE;75000.0;FL;Alto riesgo
70689331;B;Chaplain;5 years;MORTGAGE;43000.0;GA;Alto riesgo
5461595;C;CMS;2 years;RENT;52000.0;NY;Bajo riesgo
64866570;A;Rest;;RENT;145596.0;CA;Bajo riesgo
44677410;B;President;1 year;RENT;200000.0;CA;Bajo riesgo
44295150;C;Owner;< 1 year;RENT;79000.0;MN;Bajo riesgo
8307069;A;Merrill Insurance Group;3 years;MORTGAGE;30000.0;FL;Alto riesgo
65549985;C;HVAC;< 1 year;RENT;37440.0;AZ;Bajo riesgo
42812010;C;Cleaning Tech;9 years;RENT;38012.48;WI;Bajo riesgo
18594782;D;Debt Counselor;< 1 year;OWN;52000.0;NY;Sin riesgo
734799;C;Pep;1 year;RENT;40000.0;PA;Bajo riesgo
62150053;C;cpa;10+ years;MORTGAGE;175000.0;NJ;Alto riesgo
52275526;E;general box worker;< 1 year;MORTGAGE;35000.0;KS;Alto riesgo
8198354;D;Pratt & Whitney;10+ years;MORTGAGE;86000.0;CT;Alto riesgo
49224429;B;Credit Analyst;3 years;RENT;50000.0;MA;Bajo riesgo
8551646;B;Evergreen Transport, Inc;6 years;RENT;80000.0;FL;Bajo riesgo
64993262;A;OFFICE MANAGER;4 years;MORTGAGE;60000.0;WV;Alto riesgo
8189524;B;Florida Power and Light;1 year;MORTGAGE;80000.0;FL;Alto riesgo
977856;A;Rest;7 years;MORTGAGE;175000.0;VA;Alto riesgo
37136167;B;Sales Manager;1 year;RENT;100000.0;CA;Bajo riesgo
60977748;E;Project manager;7 years;RENT;57000.0;OH;Bajo riesgo
7441092;C;Appalachian Restoration;2 years;RENT;43000.0;NC;Bajo riesgo
65012869;A;Truck driver;7 years;RENT;65000.0;CA;Bajo riesgo
70701544;B;Locator;10+ years;RENT;103000.0;OK;Bajo riesgo
53282358;B;Project Manager;< 1 year;MORTGAGE;145600.0;FL;Alto riesgo
8547088;B;Fond du Lac Family YMCA;10+ years;MORTGAGE;118000.0;WI;Alto riesgo
1340456;C;Avizet;6 years;MORTGAGE;58000.0;VA;Alto riesgo
7429071;A;FINANCE DIRECTOR;10+ years;MORTGAGE;130000.0;GA;Alto riesgo
8763803;B;Kirby off shore marine;9 years;OWN;90879.0;NH;Sin riesgo
59672107;B;Fire Marshal;10+ years;MORTGAGE;56000.0;FL;Alto riesgo
22580850;C;Rehab Aide ;4 years;RENT;30000.0;TX;Bajo riesgo
1335197;B;Social Security Administration;3 years;OWN;48000.0;CA;Sin riesgo
58729534;D;Assistant;10+ years;OWN;37822.2;TX;Sin riesgo
65601379;B;Rest;;MORTGAGE;71000.0;NY;Alto riesgo
33940182;C;firefighter/ paramedic;4 years;MORTGAGE;80000.0;MA;Alto riesgo
20336990;B;collision tech;9 years;MORTGAGE;65000.0;PA;Alto riesgo
57965674;E;Corrosion Tech;5 years;OWN;98000.0;TX;Sin riesgo
65461125;D;Office Manager;9 years;RENT;44000.0;NE;Bajo riesgo
61415482;A;Rest;;MORTGAGE;50000.0;OH;Alto riesgo
10437345;C;educator;4 years;OWN;40000.0;NY;Sin riesgo
1827453;A;Alliance Data;< 1 year;RENT;31000.0;MO;Bajo riesgo
61814830;E;Marketing Secretary;3 years;RENT;24000.0;IN;Bajo riesgo
9348826;C;Principal;10+ years;MORTGAGE;102000.0;MD;Alto riesgo
53945635;C;Sr. Research Analyst;1 year;MORTGAGE;78000.0;IL;Alto riesgo
2627357;E;Huntington in galls;9 years;MORTGAGE;70000.0;LA;Alto riesgo
11933997;C;Registered Nurse;7 years;OWN;65000.0;OH;Sin riesgo
714865;F;Assistant Branch Manager;8 years;RENT;57631.0;IL;Bajo riesgo
61595912;C;Business Manager;5 years;RENT;88000.0;NY;Bajo riesgo
19778084;B;Front Office Manager;10+ years;MORTGAGE;56000.0;CT;Alto riesgo
1498204;B;R/GA;1 year;RENT;70000.0;IL;Bajo riesgo
64922724;B;Process engineering ;9 years;MORTGAGE;88750.0;TX;Alto riesgo
682915;A;St. John Lutheran Church;8 years;MORTGAGE;1080000.0;MD;Alto riesgo
70289404;D;Music teacher, substitute teacher;3 years;RENT;20000.0;MO;Bajo riesgo
67752817;C;Federal Agent;10+ years;MORTGAGE;126000.0;MN;Alto riesgo
59025337;A;Vice President, Operations;10+ years;RENT;110000.0;CA;Bajo riesgo
43022875;B;Senior Aircraft Inspector;10+ years;RENT;130000.0;CT;Bajo riesgo
67601965;C;OTR Driver;1 year;RENT;53000.0;WV;Bajo riesgo
26807759;A;Case Manager;10+ years;MORTGAGE;74000.0;WA;Alto riesgo
43947393;B;manager;10+ years;RENT;90000.0;IL;Bajo riesgo
60174978;A;Manager;10+ years;RENT;35000.0;FL;Bajo riesgo
8717604;C;University of Phoenix;4 years;RENT;40000.0;AZ;Bajo riesgo
34711827;D;handyman;1 year;RENT;40000.0;NY;Bajo riesgo
940288;A;Lazydays RV;4 years;OWN;45000.0;FL;Sin riesgo
39002921;A;communications officer;10+ years;OWN;27000.0;TX;Sin riesgo
30665153;C;o/n support manager;8 years;RENT;28000.0;TX;Bajo riesgo
65543063;A;Director, Corporate Development;1 year;RENT;25000.0;CA;Bajo riesgo
4859167;A;Stallion Oilfield;3 years;MORTGAGE;96000.0;TX;Alto riesgo
7108699;A;Rest;;MORTGAGE;67352.52;CA;Alto riesgo
10439803;B;Registered Nurse;< 1 year;RENT;41600.0;IN;Bajo riesgo
51874689;A;Counselor;10+ years;RENT;42500.0;AR;Bajo riesgo
4223977;B;HCA;10+ years;MORTGAGE;85000.0;VA;Alto riesgo
16340787;B;Bartender/server;8 years;RENT;32000.0;IN;Bajo riesgo
1186741;A;South Bay Cable Corp;10+ years;MORTGAGE;58000.0;CA;Alto riesgo
72767232;B;Complex Bill Review Nurse ;3 years;MORTGAGE;60000.0;IL;Alto riesgo
63108259;C;Firefighter;3 years;MORTGAGE;72000.0;TX;Alto riesgo
64586202;C;Bartender ;10+ years;RENT;48000.0;FL;Bajo riesgo
13387119;B;COMMERCIAL MANAGER;10+ years;MORTGAGE;108000.0;MA;Alto riesgo
47112170;B;Program Manager;8 years;MORTGAGE;175000.0;WV;Alto riesgo
66453687;C;Supervisor;8 years;MORTGAGE;50000.0;WV;Alto riesgo
63119862;C;Asst Controller;10+ years;RENT;100000.0;NY;Bajo riesgo
46011503;D;Clerk;6 years;RENT;30000.0;MI;Bajo riesgo
15048175;C;Mud Engineer;5 years;MORTGAGE;85200.0;CA;Alto riesgo
46111928;D;Administartion;4 years;MORTGAGE;40000.0;OK;Alto riesgo
49863981;C;telecommunications ;10+ years;MORTGAGE;80000.0;OH;Alto riesgo
15199798;B;Food Service Manager;10+ years;RENT;59000.0;CA;Bajo riesgo
35042315;E;line haul driver;2 years;MORTGAGE;60000.0;OH;Alto riesgo
41442622;B;Senior Process Engineer;3 years;RENT;82000.0;NY;Bajo riesgo
5788719;B;Palatial concrete;2 years;RENT;65000.0;NY;Bajo riesgo
35123262;E;shipping clerk;10+ years;RENT;42000.0;NY;Bajo riesgo
70239245;D;Road Driver;10+ years;MORTGAGE;75000.0;MI;Alto riesgo
69869112;A;Customer Service;10+ years;RENT;35000.0;MN;Bajo riesgo
63129546;C;Correctional Sergeant;7 years;RENT;80000.0;CA;Bajo riesgo
32878617;C;Teacher;1 year;MORTGAGE;47000.0;TX;Alto riesgo
58689274;A;Continuous Improvement Manager/Six Sigma;10+ years;MORTGAGE;95500.0;TN;Alto riesgo
37737824;B;Chief PA of the Heart & Vascular Center;10+ years;MORTGAGE;127500.0;NY;Alto riesgo
49382512;D;Line lead;10+ years;MORTGAGE;750000.0;IN;Alto riesgo
9380760;A;boilermaker;< 1 year;MORTGAGE;50000.0;SC;Alto riesgo
19675336;B;Purchasing Specialist;1 year;RENT;68500.0;GA;Bajo riesgo
1727610;A;Life Deck/Pacific Pebbles;10+ years;RENT;64800.0;CA;Bajo riesgo
49830450;B;laborer;10+ years;RENT;43000.0;NY;Bajo riesgo
63823473;A;Project Manager;3 years;OWN;104000.0;NC;Sin riesgo
65577063;C;VP Nursing Education;3 years;MORTGAGE;135000.0;TX;Alto riesgo
70621045;C;Health Care Eligibility Director;10+ years;MORTGAGE;82100.0;VT;Alto riesgo
41393584;A;Chemist;10+ years;MORTGAGE;55000.0;IL;Alto riesgo
63476216;B;Registered Nurse;10+ years;RENT;70000.0;SC;Bajo riesgo
1339442;D;Applications Analyst;< 1 year;MORTGAGE;50000.0;MO;Alto riesgo
13677295;B;ACADEMIC COACH;10+ years;MORTGAGE;85064.0;CA;Alto riesgo
6479003;B;KAISER PERMANENTE;7 years;RENT;54000.0;CA;Bajo riesgo
56995270;C;Inventory Clerk;10+ years;RENT;36000.0;IL;Bajo riesgo
43884987;C;Customer Service Supervisor;10+ years;RENT;48000.0;IL;Bajo riesgo
70277652;B;Debt collector ;6 years;MORTGAGE;35000.0;TX;Alto riesgo
6037871;E;chrysler corp;10+ years;RENT;71000.0;MI;Bajo riesgo
17472972;B;asst produce manager;10+ years;MORTGAGE;50000.0;NC;Alto riesgo
699868;A;Micros Systems Inc.;10+ years;MORTGAGE;57431.0;FL;Alto riesgo
72837041;B;Owner/Operator;10+ years;MORTGAGE;50000.0;KS;Alto riesgo
1988411;B;A-L FINANCIAL CORP.;7 years;RENT;54000.0;CA;Bajo riesgo
12520273;C;Professor;10+ years;MORTGAGE;106000.0;NY;Alto riesgo
29382858;A;AQC Cooridinator;3 years;MORTGAGE;45000.0;KY;Alto riesgo
7230166;C;Mooresville City Schools;10+ years;MORTGAGE;55000.0;NC;Alto riesgo
59662766;D;Technical solutions specialist;8 years;RENT;60000.0;AZ;Bajo riesgo
6498838;B;Pepsico;10+ years;MORTGAGE;80000.0;GA;Alto riesgo
15329530;C;Sales Manager;4 years;OWN;46000.0;MD;Sin riesgo
61546736;C;Registered Nurse ;5 years;RENT;50000.0;KS;Bajo riesgo
73323991;B;Captain;10+ years;OWN;75000.0;LA;Sin riesgo
42386073;A;Material Handler;7 years;MORTGAGE;55000.0;OH;Alto riesgo
43978478;D;bus driver;10+ years;RENT;65000.0;CO;Bajo riesgo
20858142;E;Projects Manager;10+ years;MORTGAGE;200000.0;NY;Alto riesgo
31267550;B;Office Manager;2 years;MORTGAGE;83000.0;TX;Alto riesgo
1366368;A;3Crowd Technologies;2 years;MORTGAGE;115000.0;CA;Alto riesgo
13646868;E;supervisor;5 years;RENT;46000.0;FL;Bajo riesgo
16673171;G;Programmer;1 year;MORTGAGE;100000.0;AZ;Alto riesgo
41035105;C;Customer Service Representative;2 years;RENT;32000.0;IL;Bajo riesgo
27669523;E;Customer Service Supervisor;< 1 year;MORTGAGE;60000.0;IL;Alto riesgo
23142546;C;Database Manager;6 years;MORTGAGE;61067.34;OH;Alto riesgo
1521577;A;Optima Healthcare Solutions;10+ years;MORTGAGE;100000.0;FL;Alto riesgo
48552059;D;supervisor;10+ years;RENT;40000.0;WI;Bajo riesgo
53232744;C;Director;2 years;RENT;98000.0;CA;Bajo riesgo
34641925;C;Radfiographer;10+ years;MORTGAGE;42000.0;MI;Alto riesgo
44666986;G;Metal Trades Supervisor;10+ years;MORTGAGE;80000.0;CA;Alto riesgo
58439650;A;Rest;;RENT;60000.0;PA;Bajo riesgo
72369713;C;Chief Fire Officer/Fire Marshal;10+ years;MORTGAGE;102000.0;PA;Alto riesgo
19435703;A;Partner ;7 years;RENT;150000.0;NY;Bajo riesgo
1107652;E;Philip Morris;10+ years;MORTGAGE;52800.0;VA;Alto riesgo
42223200;D;Chief, Health Administration Service;10+ years;MORTGAGE;90000.0;TX;Alto riesgo
26207556;C;teacher;10+ years;MORTGAGE;65000.0;TX;Alto riesgo
7439006;D;Wake Urological Associates;8 years;OWN;33000.0;NC;Sin riesgo
41410443;A;driver;8 years;MORTGAGE;50000.0;OH;Alto riesgo
67280009;A;SR.ANALYST;1 year;RENT;78000.0;TX;Bajo riesgo
57897147;C;Telecom Mgr;9 years;MORTGAGE;81000.0;TN;Alto riesgo
70456267;D;Mortgage Sales Associate;8 years;RENT;80000.0;CA;Bajo riesgo
50853105;C;Banker;7 years;MORTGAGE;120000.0;AZ;Alto riesgo
26386537;C;lead neurointerventional technologist;9 years;MORTGAGE;100000.0;NJ;Alto riesgo
65611406;C;Police Officer;10+ years;MORTGAGE;165000.0;NJ;Alto riesgo
54626436;A;Case Manager;2 years;RENT;42184.0;CO;Bajo riesgo
51803673;A;Manager;8 years;MORTGAGE;120000.0;NV;Alto riesgo
42466470;A;Nuclear Security;7 years;MORTGAGE;120000.0;NY;Alto riesgo
65501528;B;Business Manager;4 years;RENT;84000.0;NY;Bajo riesgo
60907079;E;Administrative Sergeant;5 years;MORTGAGE;72300.0;WY;Alto riesgo
42356567;B;driver;10+ years;MORTGAGE;80000.0;NJ;Alto riesgo
49694684;F;Network Engineer;4 years;MORTGAGE;72425.0;TX;Alto riesgo
1555582;B;Customs And Border Protection;10+ years;MORTGAGE;106000.0;TX;Alto riesgo
42254352;C;VP client server support;10+ years;MORTGAGE;105000.0;MI;Alto riesgo
36164495;G;Front Office;10+ years;OWN;45000.0;FL;Sin riesgo
10677596;A;Machinist;< 1 year;MORTGAGE;55000.0;PA;Alto riesgo
52324933;A;Rest;;MORTGAGE;100000.0;FL;Alto riesgo
60987291;B;Office Assistant;3 years;OWN;27000.0;GA;Sin riesgo
64060226;A;Science Teacher;10+ years;MORTGAGE;69752.0;CA;Alto riesgo
2128958;C;county of san diego;7 years;RENT;75000.0;CA;Bajo riesgo
8764790;C;Best Buy;5 years;RENT;35000.0;FL;Bajo riesgo
41535839;B;disability processing specialist;8 years;MORTGAGE;100000.0;KS;Alto riesgo
2027110;B;State Electric Supply Company;2 years;MORTGAGE;30000.0;VA;Alto riesgo
13147760;B;Salon Manager;< 1 year;RENT;50000.0;AR;Bajo riesgo
72228423;B;Senior Manager;< 1 year;MORTGAGE;200000.0;TN;Alto riesgo
44314984;D;Charge Nurse;10+ years;MORTGAGE;56201.0;OH;Alto riesgo
43985650;C;Detention Officer;10+ years;MORTGAGE;53000.0;AZ;Alto riesgo
46875986;D;Poker Shift Manager;10+ years;OWN;55000.0;LA;Sin riesgo
14959586;D;Secretary;5 years;RENT;35000.0;NY;Bajo riesgo
73060360;D;Rest;;RENT;50000.0;OH;Bajo riesgo
8578038;B;Time Warner cable;10+ years;MORTGAGE;90038.0;OH;Alto riesgo
13596718;B;Content Writer;1 year;RENT;27040.0;FL;Bajo riesgo
10878215;C;superintendent;1 year;MORTGAGE;70000.0;IN;Alto riesgo
30645556;A;executive;10+ years;RENT;35000.0;CA;Bajo riesgo
73244754;A;POLICE OFFICER;3 years;RENT;62000.0;NY;Bajo riesgo
12587823;C;Scheduler/Planner;1 year;MORTGAGE;120000.0;OR;Alto riesgo
60133855;A;Office Manager/Administrator;4 years;MORTGAGE;90000.0;FL;Alto riesgo
53131937;C;owner/operator;2 years;OWN;234000.0;WI;Sin riesgo
16530903;C;Chief Technology Officer;1 year;RENT;105000.0;NY;Bajo riesgo
13700059;B;Custodian;10+ years;MORTGAGE;65000.0;OH;Alto riesgo
925646;C;Rest;;MORTGAGE;21000.0;MI;Alto riesgo
3607431;A;Manager;6 years;MORTGAGE;65000.0;TX;Alto riesgo
1744337;E;Memorial Health University Physicians;3 years;RENT;170000.0;GA;Bajo riesgo
51834658;C;Administrative Assistant;5 years;OWN;50000.0;FL;Sin riesgo
51703206;A;Senior producer;2 years;MORTGAGE;130000.0;TX;Alto riesgo
48024370;D;sales manager;4 years;RENT;59000.0;NC;Bajo riesgo
73306631;B;Financial Planner;10+ years;OWN;68000.0;TX;Sin riesgo
59176155;C;Optcian;1 year;RENT;320000.0;SC;Bajo riesgo
65450061;B;President ;5 years;OWN;350000.0;FL;Sin riesgo
8047218;F;Rite Aid Pharmacy;10+ years;RENT;36000.0;CA;Bajo riesgo
17603923;A;Sales;10+ years;MORTGAGE;180000.0;OH;Alto riesgo
1503621;E;forfeiture support associates;5 years;RENT;74000.0;MD;Bajo riesgo
41483993;B;CAT SCAN TECH;10+ years;MORTGAGE;61404.0;PA;Alto riesgo
7407435;C;Auto Temp Inc.;7 years;MORTGAGE;125000.0;OH;Alto riesgo
33950609;C;Head waiter;10+ years;MORTGAGE;52400.0;CO;Alto riesgo
1089659;B;Pacific Waterjet Cutting Inc;8 years;RENT;38000.0;CA;Bajo riesgo
982620;D;Broome Developmental Center;4 years;RENT;24000.0;NY;Bajo riesgo
22451144;C;IT asset manager;10+ years;MORTGAGE;65000.0;LA;Alto riesgo
67797846;D;Associate Pastor;10+ years;MORTGAGE;126000.0;AZ;Alto riesgo
41430475;A;registered nurse;5 years;RENT;60000.0;CA;Bajo riesgo
67757921;G;Sr. Lab oratory technician;10+ years;MORTGAGE;73000.0;TX;Alto riesgo
21338583;B;Staff Sergeant;8 years;RENT;55000.0;CA;Bajo riesgo
42466049;B;salesman;10+ years;MORTGAGE;250000.0;NY;Alto riesgo
58105232;C;Medical Records ;< 1 year;MORTGAGE;25000.0;WY;Alto riesgo
1832598;D;Nike;1 year;RENT;14000.0;CA;Bajo riesgo
49925483;A;Propietor;< 1 year;MORTGAGE;295000.0;OR;Alto riesgo
30005635;C;Loan processor;2 years;MORTGAGE;48000.0;TX;Alto riesgo
70259176;C;contracts manager;1 year;MORTGAGE;175000.0;AK;Alto riesgo
22974146;F;Process technician ;7 years;MORTGAGE;90000.0;NC;Alto riesgo
33589534;A;Rest;;OWN;90000.0;TX;Sin riesgo
59683513;C;Dental Assistant;3 years;RENT;24000.0;NJ;Bajo riesgo
5801392;D;Ficel (Yacht Harbor LTD);2 years;MORTGAGE;72000.0;MI;Alto riesgo
6479496;D;Insight imaging ;3 years;MORTGAGE;85000.0;NV;Alto riesgo
12032815;B;Service Technician;10+ years;MORTGAGE;43000.0;CA;Alto riesgo
14278349;D;Attorney;10+ years;MORTGAGE;220000.0;OH;Alto riesgo
